5.33 9.50734 0.0218383 0 0
5.34 9.50656 -0.0781617 0 0
5.35 9.50478 -0.178162 0 0
5.36 9.50255 -0.223261 0 0
5.37 9.50187 -0.0676822 0 0
5.38 9.50374 0.186974 0 0
5.39 9.50524 0.150087 0 0
5.4 9.50574 0.0500872 0 0
5.41 9.50524 -0.0499128 0 0
5.42 9.50374 -0.149913 0 0
5.43 9.50134 -0.240846 0 0
5.44 9.50001 -0.132793 0 0
5.45 9.50163 0.162479 0 0
5.46 9.50424 0.260419 0 0
5.47 9.50584 0.160419 0 0
5.48 9.50644 0.0604192 0 0
5.49 9.50605 -0.0395808 0 0
5.5 9.50465 -0.139581 0 0
5.51 9.50226 -0.239581 0 0
5.52 9.50069 -0.156691 0 0
5.53 9.502 0.130569 0 0
5.54 9.50469 0.269736 0 0
5.55 9.50639 0.169736 0 0
5.56 9.50709 0.0697365 0 0
5.57 9.50679 -0.0302635 0 0
5.58 9.50548 -0.130264 0 0
5.59 9.50318 -0.230264 0 0
5.6 9.50148 -0.170144 0 0
5.61 9.50242 0.0937844 0 0
5.62 9.50495 0.253689 0 0
5.63 9.50649 0.153689 0 0
5.64 9.50703 0.0536893 0 0
5.65 9.50656 -0.0463107 0 0
5.66 9.5051 -0.146311 0 0
5.67 9.50264 -0.246311 0 0
5.68 9.5011 -0.153503 0 0
5.69 9.50254 0.144076 0 0
5.7 9.50529 0.274529 0 0
5.71 9.50703 0.174529 0 0
5.72 9.50778 0.0745289 0 0
5.73 9.50753 -0.0254711 0 0
5.74 9.50627 -0.125471 0 0
5.75 9.50402 -0.225471 0 0
5.76 9.50222 -0.179374 0 0
5.77 9.50292 0.0702415 0 0
5.78 9.50535 0.243029 0 0
5.79 9.50679 0.143029 0 0
5.8 9.50722 0.043029 0 0
5.81 9.50665 -0.056971 0 0
5.82 9.50508 -0.156971 0 0
5.83 9.50264 -0.243363 0 0
5.84 9.50134 -0.130349 0 0
5.85 9.50295 0.161404 0 0
5.86 9.50541 0.246249 0 0
5.87 9.50688 0.146249 0 0
5.88 9.50734 0.0462485 0 0
5.89 9.5068 -0.0537515 0 0
5.9 9.50527 -0.153751 0 0
5.91 9.50279 -0.247299 0 0
5.92 9.50138 -0.141635 0 0
5.93 9.50294 0.156601 0 0
5.94 9.50557 0.26257 0 0
5.95 9.50719 0.16257 0 0
5.96 9.50782 0.0625696 0 0
5.97 9.50744 -0.0374304 0 0
5.98 9.50607 -0.13743 0 0
5.99 9.5037 -0.23743 0 0
6 9.50202 -0.16771 0 0
6.01 9.50308 0.106247 0 0
6.02 9.50566 0.257793 0 0
6.03 9.50724 0.157793 0 0
6.04 9.50782 0.0577926 0 0
6.05 9.50739 -0.0422074 0 0
6.06 9.50597 -0.142207 0 0
6.07 9.50355 -0.242207 0 0
6.08 9.50192 -0.162922 0 0
6.09 9.50313 0.120887 0 0
6.1 9.50577 0.263824 0 0
6.11 9.50741 0.163824 0 0
6.12 9.50804 0.0638241 0 0
6.13 9.50768 -0.0361759 0 0
6.14 9.50632 -0.136176 0 0
6.15 9.50396 -0.236176 0 0
6.16 9.50225 -0.170553 0 0
6.17 9.50325 0.0992311 0 0
6.18 9.50579 0.254558 0 0
6.19 9.50734 0.154558 0 0
6.2 9.50788 0.0545584 0 0
6.21 9.50743 -0.0454416 0 0
6.22 9.50597 -0.145442 0 0
6.23 9.50352 -0.245442 0 0
6.24 9.50192 -0.160241 0 0
6.25 9.50321 0.129677 0 0
6.26 9.50589 0.267324 0 0
6.27 9.50756 0.167324 0 0
6.28 9.50823 0.0673241 0 0
6.29 9.50791 -0.0326759 0 0
6.3 9.50658 -0.132676 0 0
6.31 9.50425 -0.232676 0 0
6.32 9.5025 -0.175479 0 0
6.33 9.50335 0.0856678 0 0
6.34 9.50584 0.248663 0 0
6.35 9.50733 0.148663 0 0
6.36 9.50781 0.0486632 0 0
6.37 9.5073 -0.0513369 0 0
6.38 9.50579 -0.151337 0 0
6.39 9.50327 -0.251337 0 0
6.4 9.50173 -0.154044 0 0
6.41 9.50322 0.14832 0 0
6.42 9.50597 0.275067 0 0
6.43 9.50772 0.175067 0 0
6.44 9.50847 0.0750674 0 0
6.45 9.50822 -0.0249326 0 0
6.46 9.50697 -0.124933 0 0
6.47 9.50472 -0.224933 0 0
6.48 9.50287 -0.185019 0 0
6.49 9.50345 0.0583796 0 0
6.5 9.50583 0.237035 0 0
6.51 9.5072 0.137035 0 0
6.52 9.50757 0.037035 0 0
6.53 9.50694 -0.062965 0 0
6.54 9.50531 -0.162965 0 0
6.55 9.5029 -0.24068 0 0
6.56 9.50171 -0.11863 0 0
6.57 9.50337 0.165511 0 0
6.58 9.50562 0.224872 0 0
6.59 9.50687 0.124872 0 0
6.6 9.50711 0.0248724 0 0
6.61 9.50636 -0.0751276 0 0
6.62 9.50461 -0.175128 0 0
6.63 9.50235 -0.226395 0 0
6.64 9.50158 -0.0771668 0 0
6.65 9.50341 0.183048 0 0
6.66 9.50505 0.164355 0 0
6.67 9.50569 0.0643549 0 0
6.68 9.50534 -0.0356451 0 0
6.69 9.50398 -0.135645 0 0
6.7 9.50162 -0.235645 0 0
6.71 9.50005 -0.157716 0 0
6.72 9.50129 0.124347 0 0
6.73 9.50397 0.267809 0 0
6.74 9.50565 0.167809 0 0
6.75 9.50632 0.0678088 0 0
6.76 9.506 -0.0321912 0 0
6.77 9.50468 -0.132191 0 0
6.78 9.50236 -0.232191 0 0
6.79 9.50071 -0.1651 0 0
6.8 9.50177 0.105916 0 0
6.81 9.50436 0.259364 0 0
6.82 9.50595 0.159364 0 0
6.83 9.50655 0.059364 0 0
6.84 9.50614 -0.040636 0 0
6.85 9.50474 -0.140636 0 0
6.86 9.50233 -0.240636 0 0
6.87 9.50075 -0.157908 0 0
6.88 9.50204 0.129252 0 0
6.89 9.50473 0.268702 0 0
6.9 9.50642 0.168702 0 0
6.91 9.5071 0.0687018 0 0
6.92 9.50679 -0.0312982 0 0
6.93 9.50548 -0.131298 0 0
6.94 9.50316 -0.231298 0 0
6.95 9.50146 -0.170854 0 0
6.96 9.50239 0.0934594 0 0
6.97 9.50492 0.253178 0 0
6.98 9.50645 0.153178 0 0
6.99 9.50699 0.0531777 0 0
7 9.50652 -0.0468223 0 0
7.01 9.50505 -0.146822 0 0
7.02 9.50258 -0.246822 0 0
7.03 9.50104 -0.154407 0 0
7.04 9.50247 0.142812 0 0
7.05 9.5052 0.273702 0 0
7.06 9.50694 0.173702 0 0
7.07 9.50768 0.0737024 0 0
7.08 9.50741 -0.0262976 0 0
7.09 9.50615 -0.126298 0 0
7.1 9.50389 -0.226298 0 0
7.11 9.50209 -0.179583 0 0
7.12 9.5028 0.0706989 0 0
7.13 9.50523 0.242994 0 0
7.14 9.50666 0.142994 0 0
7.15 9.50709 0.0429941 0 0
7.16 9.50652 -0.0570059 0 0
7.17 9.50495 -0.157006 0 0
7.18 9.50251 -0.244239 0 0
7.19 9.50119 -0.132065 0 0
7.2 9.50279 0.160501 0 0
7.21 9.50527 0.247857 0 0
7.22 9.50675 0.147857 0 0
7.23 9.50723 0.0478568 0 0
7.24 9.5067 -0.0521432 0 0
7.25 9.50518 -0.152143 0 0
7.26 9.50268 -0.249826 0 0
7.27 9.5012 -0.148394 0 0
7.28 9.50274 0.15362 0 0
7.29 9.50546 0.271811 0 0
7.3 9.50717 0.171811 0 0
7.31 9.50789 0.0718115 0 0
7.32 9.50761 -0.0281885 0 0
7.33 9.50633 -0.128189 0 0
7.34 9.50405 -0.228189 0 0
7.35 9.50225 -0.17924 0 0
7.36 9.50299 0.07339 0 0
7.37 9.50543 0.243766 0 0
7.38 9.50686 0.143766 0 0
7.39 9.5073 0.0437661 0 0
7.4 9.50674 -0.0562339 0 0
7.41 9.50518 -0.156234 0 0
7.42 9.50271 -0.24655 0 0
7.43 9.50134 -0.137504 0 0
7.44 9.50291 0.157927 0 0
7.45 9.50546 0.25442 0 0
7.46 9.507 0.15442 0 0
